index,Origem,Destino,Num_viagens,Tempo de viagem (min),Número de nós,Percurso entre nós,Tempo ponderado sem chuva (min)
60,129958225,2488906786,440.97,14.67,44,"[129958225, 173888107, 4285960839, 173964808, 2357332876, 173888102, 173950299, 173952909, 2477151304, 173952293, 2477151911, 462046826, 2407351919, 173952295, 173955964, 155403118, 2407231736, 173909553, 155402556, 1079950239, 155399660, 1266042951, 155399663, 2476930122, 2477104854, 1734769986, 2477132062, 155398643, 1836988045, 173917846, 173917847, 173917858, 6943211214, 5282655218, 1664079364, 1984335290, 7309880712, 2363607676, 11906494644, 7848338800, 1679544144, 1678846291, 662492142, 2488906786]",6468.72
61,129958225,8707027731,1041.80,19.86,68,"[129958225, 173888107, 4285960839, 173964808, 2357332876, 173888102, 173950299, 173952909, 2477151304, 173952293, 2477151911, 462046826, 2407351919, 173952295, 173955964, 155403118, 2407231736, 173909553, 155402556, 1079950239, 155399660, 1266042951, 155399663, 2476930122, 2477104854, 1734769986, 2477132062, 155398643, 1836988045, 173917846, 173917847, 173917858, 6943211214, 5282655218, 1664079364, 1984335290, 7309880712, 2363607676, 11906494644, 7848338800, 1679544144, 1678842086, 155340248, 155340246, 1678946459, 1678946513, 1678946504, 765175095, 1678946760, 736974034, 736974035, 2479542188, 1679429366, 1422508666, 2479550364, 1679469398, 736972593, 4022199402, 1678061709, 1678061695, 1678061694, 1678061685, 1678061679, 1678075562, 1660727155, 737144139, 1678061659, 8707027731]",20689.46
62,129958225,1667834763,310.80,19.83,57,"[129958225, 173888107, 4285960839, 173964808, 2357332875, 7301922134, 173889247, 173889249, 433729799, 173967744, 1266042945, 2356792829, 438679847, 438679739, 10671569919, 438679770, 438679775, 438679779, 663863895, 6925740688, 438679937, 438679939, 438679941, 2376451533, 663895615, 1984335342, 1984335341, 155389020, 155384437, 1984335344, 155386721, 155382010, 1984335373, 155380555, 2477118810, 155378876, 155378360, 1607769057, 1607769053, 10747639152, 8731878413, 8731883417, 8731878411, 155373523, 297500325, 155374970, 8731878404, 1645957420, 9892321104, 8789399939, 1664522702, 1664522952, 8789512679, 1664523006, 8789512674, 1667834536, 1667834763]",6161.87
63,129958225,4560347947,521.43,9.37,35,"[129958225, 129959067, 129959069, 4995000473, 135611215, 130009968, 2523494627, 2523494616, 129960793, 2384739372, 7959240889, 2384739327, 2384739335, 135615276, 462003860, 462003859, 2384780868, 462001995, 155423719, 462001999, 1424266173, 155423722, 155423723, 138110075, 1420176532, 445062727, 352693672, 333734701, 470094272, 138110113, 5885883982, 8743049027, 470091190, 470096027, 4560347947]",4886.36
64,129958225,1095938141,165.77,10.07,60,"[129958225, 173888107, 173901812, 6958790718, 138036422, 667546241, 667546221, 8770430628, 667546220, 663895261, 2410477724, 2524219443, 663895268, 5339390529, 663895200, 2407436824, 2407436964, 2407436965, 2407436962, 663895237, 2410456818, 663895222, 663895218, 2407436668, 2407436682, 2407436676, 663895204, 138100968, 138100960, 138098347, 4570104937, 138096852, 138100955, 8762546881, 1079203803, 4551616352, 1079204055, 340185223, 7285029527, 8765911337, 340185224, 4936350292, 8765998121, 340185227, 6925025746, 8766092137, 663049603, 3243677273, 340185231, 663049601, 340185235, 1095937952, 1095786276, 1095786111, 663895337, 1095786004, 8754143613, 2450639696, 1095786068, 1095938141]",1669.99
65,129958225,1095092347,1277.16,12.24,37,"[129958225, 173888107, 4285960839, 173964808, 2357332875, 7301922134, 173889247, 173889249, 433729799, 173967744, 1266042945, 2356792829, 438679847, 438679739, 10671569919, 438679770, 438679775, 438679779, 663863895, 6925740688, 438679937, 438679939, 438679941, 2376451533, 663895615, 1984335342, 1876046748, 1876046776, 9388234055, 1876046754, 663002528, 663002529, 155383649, 662491968, 662491899, 662491818, 1095092347]",15633.66
66,129958225,155371115,327.30,18.52,47,"[129958225, 173888107, 4285960839, 173964808, 2357332875, 7301922134, 173889247, 173889249, 433729799, 173967744, 1266042945, 2356792829, 438679847, 438679739, 10671569919, 438679770, 438679775, 438679779, 663863895, 6925740688, 438679937, 438679939, 438679941, 2376451533, 663895615, 1984335342, 1984335341, 155389020, 155384437, 1984335344, 155386721, 155382010, 1984335373, 155380555, 2477118810, 155378876, 155378360, 1607769057, 1607769053, 10747639152, 8731878413, 8731883417, 8731878411, 1734763168, 155374975, 155375236, 155371115]",6061.85
67,129958225,1645957962,549.08,17.40,50,"[129958225, 173888107, 4285960839, 173964808, 2357332875, 7301922134, 173889247, 173889249, 433729799, 173967744, 1266042945, 2356792829, 438679847, 438679739, 10671569919, 438679770, 438679775, 438679779, 663863895, 6925740688, 438679937, 438679939, 438679941, 2376451533, 663895615, 1984335342, 1984335341, 155389020, 155384437, 1984335344, 155386721, 155382010, 1984335373, 155380555, 2477118810, 155378876, 155378360, 1607769057, 1607769053, 10747639152, 8731878413, 8731883417, 8731878411, 155373523, 297500325, 1607796854, 1607796925, 1645958020, 1645957987, 1645957962]",9555.59
68,130009969,340185206,1047.11,7.00,36,"[130009969, 4995000473, 135611215, 130009968, 2523494627, 2523494616, 129960793, 2384739372, 7959240889, 2384739327, 2384739335, 135615276, 462003860, 462003859, 2384780868, 462001995, 155423719, 462001999, 1424266173, 155423722, 155423723, 138110075, 1420286042, 138079392, 458457689, 1420286039, 688021991, 340183419, 4006114247, 4006114256, 340185198, 470094123, 470094120, 333737036, 470094099, 340185206]",7334.88
69,130009969,4499663530,439.59,5.13,28,"[130009969, 4995000473, 135611215, 130009968, 2523494627, 2523494616, 129960793, 2384739372, 7959240889, 2384739327, 2384739335, 135615276, 462003860, 462003859, 2384780868, 462001995, 155423719, 462001999, 1424266173, 155423722, 155423723, 138110075, 1420176532, 445062727, 155425830, 334383136, 334383138, 4499663530]",2253.11
70,130009969,458457689,284.99,3.95,25,"[130009969, 4995000473, 135611215, 130009968, 2523494627, 2523494616, 129960793, 2384739372, 7959240889, 2384739327, 2384739335, 135615276, 462003860, 462003859, 2384780868, 462001995, 155423719, 462001999, 1424266173, 155423722, 155423723, 138110075, 1420286042, 138079392, 458457689]",1125.07
71,130009969,129958225,1905.41,2.96,6,"[130009969, 4995000473, 135566143, 148630218, 173888107, 129958225]",5645.45
72,130009969,8773249082,1245.22,5.48,31,"[130009969, 4995000473, 135611215, 130009968, 2523494627, 2523494616, 129960793, 8706903592, 8706903591, 462747761, 462747765, 2384739371, 129960799, 2343417316, 2352384912, 2385844611, 8751090688, 129961274, 1430972457, 129961279, 185636114, 129961281, 2615681554, 1658806921, 133450802, 1658806916, 133450815, 130111898, 433999544, 433999545, 8773249082]",6818.94
73,130009969,433999406,757.07,4.93,15,"[130009969, 4995000473, 135566143, 129959150, 2385915999, 8258102320, 2385916479, 6724921718, 2385915570, 1430982917, 2365237488, 8777013210, 1430953333, 177473752, 433999406]",3731.33
74,130009969,4106913804,13.05,17.30,53,"[130009969, 4995000473, 135566143, 148630218, 129960037, 7934375830, 4285960839, 173964808, 2357332876, 173888102, 173950299, 173952909, 2477151304, 173952293, 2477151911, 462046826, 2407351919, 173952295, 173955964, 155403118, 2407231736, 173909553, 155402556, 1079950239, 155399660, 1266042951, 155399663, 2476930122, 2477104854, 1734769986, 2477132062, 155398643, 1836988045, 173917846, 173917847, 173917858, 6943211214, 5282655218, 1664079364, 1984335290, 7309880712, 2363607676, 11906494644, 7848338800, 1679544144, 1678842086, 155340248, 155340246, 1678946459, 1678946513, 1678946504, 765175095, 4106913804]",225.75
75,130009969,2880970643,157.64,15.75,51,"[130009969, 4995000473, 135566143, 148630218, 129960037, 129960040, 129960043, 129959876, 173947272, 135571292, 2407119155, 135571294, 135571295, 2061326895, 2413913540, 1706350616, 552894294, 552893618, 2343342281, 1678609571, 656454332, 5328050322, 155333830, 1678609448, 2426811100, 1664200588, 4169888793, 1678549599, 9465917983, 6943990287, 2063568328, 2449984048, 5758906206, 1678714311, 2449984062, 1678714317, 155333867, 2465949922, 2465949926, 4169888801, 5337805266, 2880969808, 2880986583, 2880976432, 2880969824, 2880969825, 2880962866, 2880960640, 2880970633, 7284752921, 2880970643]",2482.27
76,130009969,1422532772,213.91,19.80,64,"[130009969, 4995000473, 135566143, 148630218, 129960037, 129960040, 129960043, 129959876, 173947272, 135571292, 2407119155, 135571294, 135571295, 2061326895, 2413913540, 1706350616, 552894294, 552893618, 2343342281, 1678609571, 656454332, 5328050322, 155333830, 1678609448, 2426811100, 1664200588, 4169888793, 1678549599, 9465917983, 6943990287, 2063568328, 2449984048, 5758906206, 1678714311, 2449984062, 1678714317, 155333867, 2465949922, 2465949926, 4169888801, 5337805266, 2880969808, 2880986583, 2880976432, 2880969824, 2880969825, 2880978381, 1676035230, 1676059082, 2323729196, 1679709445, 1679709443, 1679709437, 1665574178, 2906629304, 3209630375, 2906627699, 3196418864, 3196418867, 3196418869, 2179749679, 736984953, 5446740945, 1422532772]",4234.90
77,130009969,7285084235,620.00,7.53,19,"[130009969, 4995000473, 135566143, 148630218, 129960037, 7934375830, 4285960839, 173964808, 2357332875, 7301922134, 173889247, 173889249, 433729799, 173967744, 1266042945, 2356792829, 2356792814, 2356795806, 7285084235]",4669.36
78,130009969,8660065212,1572.99,4.41,19,"[130009969, 408498311, 130009972, 130009973, 130010002, 445166484, 445166519, 138077687, 8762601395, 8762607328, 8762607327, 4570943161, 4570943155, 4570943157, 6958790718, 138036422, 667546241, 667546232, 8660065212]",6938.39
79,130009969,138100960,323.46,7.11,40,"[130009969, 408498311, 130009972, 130009973, 130010002, 445166484, 445166519, 138077687, 8762601395, 8762607328, 8762607327, 4570943161, 4570943155, 4570943157, 6958790718, 138036422, 667546241, 667546221, 8770430628, 667546220, 663895261, 2410477724, 2524219443, 663895268, 5339390529, 663895200, 2407436824, 2407436964, 2407436965, 2407436962, 663895237, 2410456818, 663895222, 663895218, 2407436668, 2407436682, 2407436676, 663895204, 138100968, 138100960]",2299.36
80,130009969,8493071757,792.68,9.66,28,"[130009969, 4995000473, 135566143, 148630218, 129960037, 7934375830, 4285960839, 173964808, 2357332875, 7301922134, 173889247, 173889249, 433729799, 173967744, 1266042945, 2356792829, 438679847, 438679739, 10671569919, 438679770, 438679775, 438679779, 663863895, 6925740688, 438679937, 438679962, 438679246, 8493071757]",7658.01
81,130009969,155371196,157.64,7.37,28,"[130009969, 4995000473, 135566143, 148630218, 129960037, 7934375830, 4285960839, 173964808, 2357332876, 173888102, 173950299, 173952909, 2477151304, 173952293, 173952696, 173954554, 135596982, 173955538, 2477092979, 155403805, 2450912577, 155399651, 2477095786, 2477095823, 155403116, 155403115, 2477131996, 155371196]",1161.25
82,130009969,173912077,99.02,8.71,33,"[130009969, 4995000473, 135566143, 148630218, 129960037, 7934375830, 4285960839, 173964808, 2357332876, 173888102, 173950299, 173952909, 2477151304, 173952293, 2477151911, 462046826, 2407351919, 173952295, 173955964, 155403118, 2407231736, 173909553, 155402556, 1079950239, 2492723688, 2363551370, 2363551372, 1664200682, 6928860086, 9501602407, 9501602404, 1664200651, 173912077]",862.67
83,130009969,1678678859,964.20,13.20,48,"[130009969, 4995000473, 135566143, 148630218, 129960037, 7934375830, 4285960839, 173964808, 2357332876, 173888102, 173950299, 173952909, 2477151304, 173952293, 2477151911, 462046826, 2407351919, 173952295, 173955964, 155403118, 2407231736, 173909553, 155402556, 1079950239, 155399660, 1266042951, 155399663, 2476930122, 2477104854, 1734769986, 2477132062, 155398643, 1836988045, 173917846, 173917847, 173917858, 1678467683, 1664079266, 1678467680, 1649595152, 8769966262, 5337763141, 5337763160, 1649595154, 1678467305, 5337768229, 1649588845, 1678678859]",12729.86
84,130009969,1664086406,594.20,14.46,49,"[130009969, 4995000473, 135566143, 148630218, 129960037, 7934375830, 4285960839, 173964808, 2357332876, 173888102, 173950299, 173952909, 2477151304, 173952293, 2477151911, 462046826, 2407351919, 173952295, 173955964, 155403118, 2407231736, 173909553, 155402556, 1079950239, 155399660, 1266042951, 155399663, 2476930122, 2477104854, 1734769986, 2477132062, 155398643, 1836988045, 173917846, 173917847, 173917858, 6943211214, 5282655218, 1664079364, 2363607689, 2363607695, 3407178774, 8993303729, 2363607709, 8765420329, 7848300237, 8328973130, 7959927461, 1664086406]",8589.17
85,130009969,2488906786,445.04,16.82,48,"[130009969, 4995000473, 135566143, 148630218, 129960037, 7934375830, 4285960839, 173964808, 2357332876, 173888102, 173950299, 173952909, 2477151304, 173952293, 2477151911, 462046826, 2407351919, 173952295, 173955964, 155403118, 2407231736, 173909553, 155402556, 1079950239, 155399660, 1266042951, 155399663, 2476930122, 2477104854, 1734769986, 2477132062, 155398643, 1836988045, 173917846, 173917847, 173917858, 6943211214, 5282655218, 1664079364, 1984335290, 7309880712, 2363607676, 11906494644, 7848338800, 1679544144, 1678846291, 662492142, 2488906786]",7486.66
86,130009969,1836769548,779.95,22.22,63,"[130009969, 4995000473, 135566143, 148630218, 129960037, 7934375830, 4285960839, 173964808, 2357332875, 7301922134, 173889247, 173889249, 433729799, 173967744, 1266042945, 2356792829, 438679847, 438679739, 10671569919, 438679770, 438679775, 438679779, 663863895, 6925740688, 438679937, 438679939, 438679941, 2376451533, 663895615, 1984335342, 1984335341, 155389020, 155384437, 1984335344, 155386721, 155382010, 1984335373, 155380555, 2477118810, 155378876, 155378360, 1607769057, 1607769053, 10747639152, 8731878413, 8731883417, 8731878411, 155373523, 297500325, 155374970, 8731878404, 1645957420, 9892321104, 8789399939, 1664522702, 5077525917, 4576399290, 4576399291, 4576399293, 4576399302, 4576399305, 4576399313, 1836769548]",17328.01
87,130009969,4560347947,107.12,7.75,33,"[130009969, 4995000473, 135611215, 130009968, 2523494627, 2523494616, 129960793, 2384739372, 7959240889, 2384739327, 2384739335, 135615276, 462003860, 462003859, 2384780868, 462001995, 155423719, 462001999, 1424266173, 155423722, 155423723, 138110075, 1420176532, 445062727, 352693672, 333734701, 470094272, 138110113, 5885883982, 8743049027, 470091190, 470096027, 4560347947]",829.99
88,130009969,1049895346,758.46,12.00,70,"[130009969, 408498311, 130009972, 130009973, 130010002, 445166484, 445166519, 138077687, 8762601395, 8762607328, 8762607327, 4570943161, 4570943155, 4570943157, 6958790718, 138036422, 667546241, 667546221, 8770430628, 667546220, 663895261, 2410477724, 2524219443, 663895268, 5339390529, 663895200, 2407436824, 2407436964, 2407436965, 2407436962, 663895237, 2410456818, 663895222, 663895218, 2407436668, 2407436682, 2407436676, 663895204, 138100968, 138100960, 138098347, 4570104937, 138096852, 138100955, 8762546881, 1079203803, 4551616352, 1079204055, 340185223, 7285029527, 8765911337, 340185224, 4936350292, 8765998121, 340185227, 6925025746, 8766092137, 663049603, 3243677273, 340185231, 663049601, 340185235, 1095937952, 1049039601, 571513867, 8765850298, 1049895324, 7950064570, 1049895328, 1049895346]",9100.60
89,130009969,1047253772,396.34,14.96,83,"[130009969, 408498311, 130009972, 130009973, 130010002, 445166484, 445166519, 138077687, 8762601395, 8762607328, 8762607327, 4570943161, 4570943155, 4570943157, 6958790718, 138036422, 667546241, 667546221, 8770430628, 667546220, 663895261, 2410477724, 2524219443, 663895268, 5339390529, 663895200, 2407436824, 2407436964, 2407436965, 2407436962, 663895237, 2410456818, 663895222, 663895218, 2407436668, 2407436682, 2407436676, 663895204, 138100968, 138100960, 138098347, 4570104937, 138096852, 138100955, 8762546881, 1079203803, 4551616352, 1079204055, 340185223, 7285029527, 8765911337, 340185224, 4936350292, 8765998121, 340185227, 6925025746, 8766092137, 663049603, 3243677273, 340185231, 663049601, 340185235, 1095937952, 1095786276, 1095786111, 663895337, 3441719282, 3441720055, 571513911, 7725214964, 7725214959, 6896504875, 6896504876, 8754106210, 7285219146, 571513891, 1276603833, 1274825287, 1274824661, 1048879352, 1048879428, 1047253777, 1047253772]",5929.27
90,130009969,1095938141,694.44,11.05,71,"[130009969, 408498311, 130009972, 130009973, 130010002, 445166484, 445166519, 138077687, 8762601395, 8762607328, 8762607327, 4570943161, 4570943155, 4570943157, 6958790718, 138036422, 667546241, 667546221, 8770430628, 667546220, 663895261, 2410477724, 2524219443, 663895268, 5339390529, 663895200, 2407436824, 2407436964, 2407436965, 2407436962, 663895237, 2410456818, 663895222, 663895218, 2407436668, 2407436682, 2407436676, 663895204, 138100968, 138100960, 138098347, 4570104937, 138096852, 138100955, 8762546881, 1079203803, 4551616352, 1079204055, 340185223, 7285029527, 8765911337, 340185224, 4936350292, 8765998121, 340185227, 6925025746, 8766092137, 663049603, 3243677273, 340185231, 663049601, 340185235, 1095937952, 1095786276, 1095786111, 663895337, 1095786004, 8754143613, 2450639696, 1095786068, 1095938141]",7673.04
91,130009969,6358057222,482.80,16.53,44,"[130009969, 4995000473, 135566143, 148630218, 129960037, 7934375830, 4285960839, 173964808, 2357332875, 7301922134, 173889247, 173889249, 433729799, 173967744, 1266042945, 2356792829, 438679847, 438679739, 10671569919, 438679770, 438679775, 438679779, 663863895, 6925740688, 438679937, 438679939, 438679941, 2376451533, 663895615, 1984335342, 1876046748, 1876046776, 9388234055, 1876046754, 663002528, 663002529, 155383649, 1984335386, 155384033, 2530192753, 1984335414, 1984335418, 1984335505, 6358057222]",7980.43
92,130009969,1645957962,152.76,19.56,54,"[130009969, 4995000473, 135566143, 148630218, 129960037, 7934375830, 4285960839, 173964808, 2357332875, 7301922134, 173889247, 173889249, 433729799, 173967744, 1266042945, 2356792829, 438679847, 438679739, 10671569919, 438679770, 438679775, 438679779, 663863895, 6925740688, 438679937, 438679939, 438679941, 2376451533, 663895615, 1984335342, 1984335341, 155389020, 155384437, 1984335344, 155386721, 155382010, 1984335373, 155380555, 2477118810, 155378876, 155378360, 1607769057, 1607769053, 10747639152, 8731878413, 8731883417, 8731878411, 155373523, 297500325, 1607796854, 1607796925, 1645958020, 1645957987, 1645957962]",2987.36
93,8773249082,4499663530,107.12,6.00,23,"[8773249082, 130111945, 1430972459, 1430972488, 129961279, 2447434303, 2447434304, 5879323171, 138110064, 2384780868, 462001995, 155423719, 462001999, 1424266173, 155423722, 155423723, 138110075, 1420176532, 445062727, 155425830, 334383136, 334383138, 4499663530]",643.13
