,Unnamed: 0,Data,Alagamento,Bairro,Tipo,Horário Inicial,Horário Final,Endereço,Sentido,Referência
515,515,2023-03-13,1,Santana,Inativo Transitável,15:50:00,17:36:00,R CEL ANTONIO DE CARVALHO, UNICO, R URUPIARA
516,516,2023-03-13,1,Santana,Inativo Intransitável,15:57:00,16:30:00,AV CRUZEIRO DO SUL, AMBOS, METRO POTUGUESA TIETE
517,517,2023-03-13,1,Santana,Inativo Intransitável,15:58:00,16:59:00,AV DO ESTADO, AEROPORTO/SANTANA, R GUAPORE
518,518,2023-03-13,1,Santana,Inativo Intransitável,17:17:00,18:21:00,AV SANTOS DUMONT, AEROPORTO/SANTANA, AV DO ESTADO
519,519,2023-03-13,1,Sé,Inativo Transitável,15:19:00,17:33:00,PC FERNANDO COSTA, UNICO, R S NICOLAU (SE)
520,520,2023-03-13,1,Sé,Inativo Transitável,15:25:00,15:36:00,AV PACAEMBU, AMBOS, AC A VEL PRES ARTHUR DA C E SILVA (SANTA CECILIA)
521,521,2023-03-13,1,Sé,Inativo Intransitável,16:25:00,01:53:00,AV MERCURIO, UNICO, PC S VITO
522,522,2023-03-13,1,Sé,Inativo Intransitável,16:30:00,16:48:00,MARGINAL TIETE CBAS CENTRAL, CASTELO B/A SENNA, AV PRES CASTELO BRANCO
523,523,2023-03-13,1,Sé,Inativo Transitável,16:45:00,17:26:00,R DJALMA DUTRA, UNICO, R VINTE E CINCO DE JANEIRO (BOM RETIRO)
524,524,2023-03-13,1,Sé,Inativo Intransitável,16:46:00,16:56:00,MARGINAL TIETE CBAS CENTRAL, CASTELO B/A SENNA, PTE DAS BANDEIRAS SEN ROMEU TUMA
525,525,2023-03-13,1,Sé,Inativo Transitável,18:58:00,21:06:00,R OSCAR HORTA, UNICO, R CEL CINTRA
526,526,2023-03-13,1,Butantã,Inativo Intransitável,16:05:00,17:33:00,AV MAGALHAES DE CASTRO, CASTELO/INTERLAGOS, R PEDRO AVANCINE
527,527,2023-03-13,1,Butantã,Inativo Intransitável,16:53:00,18:56:00,PC ALFREDO GOMES, UNICO, R FLORIANO PEIXOTO SANTOS
528,528,2023-03-13,1,Butantã,Inativo Intransitável,16:54:00,18:56:00,PC ALFREDO GOMES, UNICO, AV JULES RIMET
529,529,2023-03-13,1,Lapa,Inativo Transitável,17:48:00,18:42:00,R FEDERACAO PAULISTA DE FUTEBOL, UNICO, AV ANTARTICA
530,530,2023-03-13,1,Pinheiros,Inativo Transitável,09:14:00,10:07:00,R JAPIACOIA, CENTRO/BAIRRO, AV DIOGENES RIBEIRO DE LIMA
531,531,2023-03-13,1,Pinheiros,Inativo Transitável,15:36:00,16:27:00,R HENRIQUE SCHAUMANN, IBIRAPUERA/SUMARE, AV REBOUCAS
532,532,2023-03-13,1,Pinheiros,Inativo Intransitável,16:50:00,19:03:00,R BRIG HAROLDO VELOSO, BAIRRO/CENTRO, AV CIDADE JARDIM
533,533,2023-03-13,1,Aricanduva/ Vila Formosa,Inativo Intransitável,15:58:00,16:30:00,AV MONTEMAGNO, UNICO, R JORGE BITTAR
534,534,2023-03-13,1,Aricanduva/ Vila Formosa,Inativo Intransitável,16:43:00,18:38:00,R COMEN GIL PINHEIRO, AMBOS, R JULIO COLACO
535,535,2023-03-13,1,Aricanduva/ Vila Formosa,Inativo Transitável,17:19:00,19:19:00,a 19:19AV DR EDUARDO COTCHING, CENTRO/BAIRRO, R APIO CLAUDIO
536,536,2023-03-13,1,Itaquera,Inativo Intransitável,15:05:00,15:48:00,AV ITAQUERA, AMBOS, R CAMPINAS DO PIAUI
537,537,2023-03-13,1,Itaquera,Inativo Intransitável,16:08:00,17:01:00,R PADRE VIEGAS DE MENEZES, AMBOS, R ITAGIMIRIM
538,538,2023-03-13,1,Itaquera,Inativo Intransitável,16:32:00,17:48:00,AV ITAQUERA, AMBOS, R CAMPINAS DO PIAUI
539,539,2023-03-13,1,Mooca,Inativo Intransitável,15:55:00,17:28:00,R MELO FREIRE, AMBOS, R ITAPURA
540,540,2023-03-13,1,Mooca,Inativo Intransitável,16:01:00,16:52:00,R ADELINO DE ALMEIDA CASTILHO, UNICO, R AIAMA
541,541,2023-03-13,1,Mooca,Inativo Intransitável,16:01:00,17:25:00,R ADELINO DE ALMEIDA CASTILHO, UNICO, R AIAMA
542,542,2023-03-13,1,Mooca,Inativo Intransitável,16:03:00,01:53:00,R MARIA DOMITILA, AMBOS, R DA FIGUEIRA
543,543,2023-03-13,1,Mooca,Inativo Intransitável,16:08:00,17:21:00,R MONTE SERRAT, UNICO, R SERRA DE BRAGANÇA
544,544,2023-03-13,1,Mooca,Inativo Intransitável,16:18:00,17:48:00,AV ALCANTARA MACHADO, AMBOS, VD GUADALAJARA-JOAO BEHISNELIAN
545,545,2023-03-13,1,Penha,Inativo Intransitável,15:52:00,18:25:00,AV CD.DE FRONTIN, CENTRO/BAIRRO, AV ARICANDUVA
546,546,2023-03-13,1,Penha,Inativo Intransitável,15:57:00,17:48:00,AV CD.DE FRONTIN, CENTRO/BAIRRO, R PINHALZINHO
547,547,2023-03-13,1,São Mateus,Inativo Intransitável,16:29:00,20:40:00,AV ARICANDUVA, MARGINAL/ITAQUERA, R BAQUIA
548,548,2023-03-13,1,São Mateus,Inativo Intransitável,16:48:00,18:08:00,AV ARICANDUVA, ITAQUERA/MARGINAL, AV ITAQUERA
549,549,2023-03-13,1,São Mateus,Inativo Intransitável,16:52:00,20:31:00,AV ARICANDUVA, AMBOS, R JULIO COLACO
550,550,2023-03-13,1,Vila Prudente,Inativo Intransitável,15:31:00,17:07:00,AV PROF LUIZ IGNACIO ANHAIA MELLO, AMBOS, R IBITIRAMA
551,551,2023-03-13,1,Vila Prudente,Inativo Intransitável,15:39:00,18:48:00,AV VILA EMA, AMBOS, R ELIDIA MARIA DE JESUS
552,552,2023-03-13,1,Vila Prudente,Inativo Intransitável,15:41:00,17:00:00,PTE DO RIO TAMANDUATEI, IPIRANGA/SANTANA, R S CAETANO (BOM RETIRO)
553,553,2023-03-13,1,Vila Prudente,Inativo Intransitável,15:51:00,18:14:00,AV PROF LUIZ IGNACIO ANHAIA MELLO, AMBOS, R DOMINGOS AFONSO
554,554,2023-03-13,1,Vila Prudente,Inativo Intransitável,16:00:00,20:26:00,AV FRANCISCO FALCONI, AMBOS, AV PROF LUIZ IGNACIO ANHAIA MELLO
555,555,2023-03-13,1,Vila Prudente,Inativo Intransitável,16:38:00,18:05:00,AV PROF LUIZ IGNACIO ANHAIA MELLO, SAPOPEMBA/V PRUDENTE, AV SALIM FARAH MALUF
556,556,2023-03-13,1,Vila Prudente,Inativo Intransitável,16:40:00,18:05:00,AV PROF LUIZ IGNACIO ANHAIA MELLO, SAPOPEMBA/V PRUDENTE, R AMERICO VESPUCI
557,557,2023-03-13,1,M'Boi Mirim,Inativo Transitável,14:49:00,15:06:00,R MARGINAL (JD MARIANI), BAIRRO/CENTRO, AV COMEN SANT'ANNA
558,558,2023-03-13,1,M'Boi Mirim,Inativo Transitável,14:58:00,15:06:00,R CARMEM ESCABIA MOTTA COELHO, BAIRRO/CENTRO, AV CRISTIANO CLEMENTE DA SILVA
559,559,2023-03-13,1,M'Boi Mirim,Inativo Transitável,14:59:00,19:06:00,ES M'BOI MIRIM, BAIRRO/CENTRO, R ROBERTO SELMI-DEI
560,560,2023-03-13,1,M'Boi Mirim,Inativo Transitável,15:02:00,15:06:00,ES M'BOI MIRIM, BAIRRO/CENTRO, R DANIEL KLEIN
561,561,2023-03-13,1,M'Boi Mirim,Inativo Intransitável,15:15:00,16:00:00,AV ELLIS MASS, AMBOS, AV COM. SANT'ANNA
562,562,2023-03-13,1,Santo Amaro,Inativo Transitável,15:12:00,19:28:00,AV JORN ROBERTO MARINHO, MARGINAL/AEROPORTO, VD ENG ANTONIO MOLITERNO
563,563,2023-03-13,1,Santo Amaro,Inativo Transitável,15:19:00,18:05:00,AV INTERLAGOS, AMBOS, R ENG ALLYRIO HUGUENEY DE MATTOS
564,564,2023-03-13,1,Santo Amaro,Inativo Intransitável,15:21:00,18:05:00,AV INTERLAGOS, BAIRRO/CENTRO, AV YERVANT KISSAJIKIAN
565,565,2023-03-13,1,Santo Amaro,Inativo Transitável,15:25:00,17:16:00,MARGINAL PINHEIROS INTCB, INTERLAGOS/CASTELO, AV JOAO DORIA - 200M ANTES
566,566,2023-03-13,1,Santo Amaro,Inativo Transitável,15:27:00,15:53:00,AV DAS NACOES UNIDAS, INTERLAGOS/CASTELO, PTE ENG ARY TORRES
567,567,2023-03-13,1,Santo Amaro,Inativo Transitável,15:44:00,17:59:00,AV DAS NACOES UNIDAS, INTERLAGOS/CASTELO, R VERBO DIVINO
568,568,2023-03-13,1,Santo Amaro,Inativo Transitável,15:55:00,19:28:00,AV JORN ROBERTO MARINHO, AMBOS, AV STO AMARO
569,569,2023-03-13,1,Santo Amaro,Inativo Transitável,16:04:00,18:58:00,AV DAS NACOES UNIDAS, INTERLAGOS/CASTELO, AV INTERLAGOS
570,570,2023-03-13,1,Santo Amaro,Inativo Intransitável,16:52:00,18:26:00,AV DAS NACOES UNIDAS, INTERLAGOS/CASTELO, R FLORIDA
571,571,2023-03-13,1,Santo Amaro,Inativo Intransitável,16:57:00,17:35:00,AV DAS NACOES UNIDAS, INTERLAGOS/CASTELO, R B 18 (JURUBATUBA-CGR)
572,572,2023-03-13,1,Ipiranga,Inativo Transitável,05:59:00,06:45:00,R PEDROSO LOUSANO, BAIRRO/CENTRO, R BARRETO MUNIZ
573,573,2023-03-13,1,Jabaquara,Inativo Intransitável,15:15:00,16:30:00,R JORGE DUPRAT FIGUEIREDO, AMBOS, ALTURA DO N. 15
574,574,2023-03-13,1,Vila Mariana,Inativo Transitável,15:25:00,15:28:00,AV PROF ABRAAO DE MORAIS, AMBOS, AV FAGUNDES FILHO
575,575,2023-03-13,1,Vila Mariana,Inativo Transitável,15:25:00,15:28:00,AV PROF ABRAAO DE MORAIS, AMBOS, AV FAGUNDES FILHO
576,576,2023-03-13,1,Vila Mariana,Inativo Transitável,15:25:00,17:35:00,AV DOS BANDEIRANTES, MARGINAL/IMIGRANTES, R CD.DE PORTO ALEGRE
577,577,2023-03-13,1,Vila Mariana,Inativo Transitável,16:11:00,17:38:00,AV VINTE E TRES DE MAIO, AEROPORTO/SANTANA, PC DA BANDEIRA
578,578,2023-03-13,1,Vila Mariana,Inativo Transitável,16:42:00,17:29:00,AV IBIJAU, AMBOS, AL JAUAPERI
579,579,2023-03-14,1,Pirituba/Jaraguá,Inativo Intransitável,08:20:00,08:36:00,ES TURISTICA DO JARAGUA, AMBOS, R SEM DENOMINACAO
580,580,2023-03-14,1,Santana,Inativo Intransitável,08:56:00,10:24:00,AV CRUZEIRO DO SUL, SANTANA/IPIRANGA, R GUAPORE
581,581,2023-03-14,1,Santana,Inativo Transitável,08:59:00,10:24:00,AV CRUZEIRO DO SUL, SANTANA/IPIRANGA, R PAULINO GUIMARAES
582,582,2023-03-14,1,Santana,Inativo Transitável,09:02:00,10:24:00,AV CRUZEIRO DO SUL, NAO INFORMADO, R TAPAJOS
583,583,2023-03-14,1,Lapa,Inativo Intransitável,05:58:00,09:47:00,R VLADIMIR HERZOG, AMBOS, R CARLOS SPERA
584,584,2023-03-14,1,Lapa,Inativo Intransitável,15:37:00,16:49:00,AV POMPEIA, POMPEIA/MARGINAL, R VENANCIO AIRES
585,585,2023-03-14,1,Lapa,Inativo Intransitável,15:53:00,16:49:00,R VENANCIO AIRES, AMBOS, R RAUL POMPEIA (PERDIZES)
586,586,2023-03-14,1,Lapa,Inativo Intransitável,16:27:00,18:52:00,PC PASCOAL MARTINS, LAPA/B FUNDA, AC A AV MARQUES DE SAO VICENTE
587,587,2023-03-14,1,Itaquera,Inativo Intransitável,15:28:00,15:54:00,AV ITAQUERA, AMBOS, R CAMPINAS DO PIAUI
588,588,2023-03-14,1,Itaquera,Inativo Intransitável,15:43:00,16:29:00,R PDE VIEGAS DE MENEZES, AMBOS, AV CAMPANELLA
589,589,2023-03-14,1,Penha,Inativo Intransitável,15:14:00,15:17:00,R DR LUIZ AYRES, UNICO, AV PDE SENA FREITAS
590,590,2023-03-14,1,Capela do Socorro,Inativo Transitável,05:06:00,05:23:00,AV ATLANTICA, CENTRO/BAIRRO, AV JOAO DE BARROS
591,591,2023-03-20,1,Lapa,Inativo Intransitável,17:35:00,18:14:00,AV MOFARREJ, AMBOS, AV DR GASTAO VIDIGAL
592,592,2023-03-27,1,Santo Amaro,Inativo Intransitável,02:15:00,02:38:00,AV DAS NACOES UNIDAS, INTERLAGOS/CASTELO, R OLIVIA FEDER
593,593,2023-03-29,1,Itaquera,Inativo Intransitável,16:41:00,16:47:00,AV ITAQUERA, BAIRRO/CENTRO, R CAMPINAS DO PIAUI
594,594,2023-03-29,1,Vila Mariana,Inativo Intransitável,16:27:00,17:30:00,AV ITACIRA, AMBOS, R CAMPINA DA TABORDA
595,595,2023-03-31,1,Itaquera,Inativo Intransitável,13:52:00,14:23:00,AV ITAQUERA, AMBOS, R CAMPINAS DO PIAUI
596,596,2023-03-31,1,Itaquera,Inativo Transitável,13:54:00,14:30:00,AV ARICANDUVA, IQ/MARG, AV AFONSO DE SAMPAIO E SOUZA
597,597,2023-03-31,1,Itaquera,Inativo Transitável,14:46:00,15:12:00,AV ITAQUERA, AMBOS, R CAMPINAS DO PIAUI
598,598,2023-03-31,1,Mooca,Inativo Transitável,14:48:00,15:48:00,a 15:48R ENG CESTARI, AMBOS, AV VER ABEL FERREIRA
599,599,2023-03-31,1,M'Boi Mirim,Inativo Transitável,14:10:00,14:48:00,AV GUARAPIRANGA, AMBOS, AV GUIDO CALOI
600,600,2023-03-31,1,Santo Amaro,Inativo Transitável,14:02:00,14:31:00,AV DAS NACOES UNIDAS, INTERLAGOS/CASTELO, AV INTERLAGOS
601,601,2023-04-14,1,Pirituba/Jaraguá,Inativo Intransitável,09:04:00,10:04:00,a 10:04AV RAIMUNDO PEREIRA DE MAGALHAES, AMBOS, AV DEP CANTIDIO SAMPAIO
602,602,2023-04-14,1,Pirituba/Jaraguá,Inativo Transitável,09:14:00,10:04:00,AV RAIMUNDO PEREIRA DE MAGALHAES, CENTRO/BAIRRO, R MARIA DA CRUZ CUNHA
603,603,2023-04-14,1,Sé,Inativo Transitável,09:17:00,10:32:00,VEL PRES JOAO GOULART, AMBOS, AV PACAEMBU
604,604,2023-04-14,1,Lapa,Inativo Intransitável,09:03:00,19:34:00,R VLADIMIR HERZOG, AMBOS, R CARLOS SPERA
605,605,2023-04-14,1,Pinheiros,Inativo Transitável,09:57:00,10:17:00,R ESTADOS UNIDOS, UNICO, R AUGUSTA
606,606,2023-04-14,1,Itaquera,Inativo Intransitável,09:15:00,10:01:00,AV ITAQUERA, AMBOS, R CAMPINAS DO PIAUI
607,607,2023-04-14,1,Mooca,Inativo Transitável,09:24:00,10:05:00,AV CELSO GARCIA, AMBOS, R JOSE DE ALENCAR (BRAS)
608,608,2023-04-14,1,Mooca,Inativo Transitável,09:48:00,10:02:00,MARGINAL TIETE, CASTELO B/A SENNA, PTE PRES JANIO QUADROS
609,609,2023-04-14,1,Mooca,Inativo Intransitável,10:09:00,11:37:00,AV CELSO GARCIA, CENTRO/BAIRRO, R RUBINO DE OLIVEIRA
610,610,2023-04-18,1,Casa Verde,Inativo Intransitável,10:03:00,11:38:00,R BARTHOLOMEU DO CANTO, UNICO, AV NSRA.DO O
611,611,2023-04-18,1,Casa Verde,Inativo Intransitável,10:57:00,11:42:00,AV ORDEM E PROGRESSO, AMBOS, R SAMARITA
612,612,2023-04-18,1,Freguesia do Ó,Inativo Intransitável,09:53:00,10:17:00,AV GAL EDGAR FACO, BAIRRO/CENTRO, AV PAULA FERREIRA
613,613,2023-04-18,1,Vila Maria/ Vila Guilherme,Inativo Intransitável,10:11:00,11:27:00,R CEL MARQUES RIBEIRO, AMBOS, ENTRE RUA GALATEA E R JOSE BERNARDO PINTO
614,614,2023-04-18,1,Vila Maria/ Vila Guilherme,Inativo Intransitável,10:20:00,10:29:00,AV GUILHERME, UNICO, R CHICO PONTES
615,615,2023-04-18,1,Vila Maria/ Vila Guilherme,Inativo Intransitável,10:37:00,11:38:00,AV EDU CHAVES, AMBOS, R ALTO PARAGUAI
616,616,2023-04-18,1,Vila Maria/ Vila Guilherme,Inativo Intransitável,11:14:00,12:05:00,MARGINAL TIETE, A SENNA/CASTELO B - EXPRESSA, AV EDUCADOR PAULO FREIRE
617,617,2023-04-18,1,Pirituba/Jaraguá,Inativo Intransitável,09:20:00,10:27:00,PSS FANDI CHAQUIB KALIL, UNICO, AV ELISIO CORDEIRO DE SIQUEIRA
618,618,2023-04-18,1,Pirituba/Jaraguá,Inativo Transitável,10:40:00,10:55:00,ES DE LIGAÇÃO, AMBOS, R UM
619,619,2023-04-18,1,Pirituba/Jaraguá,Inativo Transitável,11:35:00,12:01:00,AV RAIMUNDO PEREIRA DE MAGALHAES, CENTRO/BAIRRO, R MARIA DA CRUZ CUNHA
620,620,2023-04-18,1,Santana,Inativo Intransitável,09:52:00,10:18:00,AV GAL ATALIBA LEONEL, BAIRRO/CENTRO, AV CRUZEIRO DO SUL
621,621,2023-04-18,1,Sé,Inativo Intransitável,09:35:00,10:03:00,R MANOEL DUTRA, BAIRRO/CENTRO, PC QUATORZE BIS
622,622,2023-04-18,1,Sé,Inativo Transitável,09:38:00,10:18:00,R BRIG TOBIAS, UNICO, R MAUA
623,623,2023-04-18,1,Sé,Inativo Intransitável,09:51:00,10:07:00,PQ ANHANGABAU, AMBOS, VD DR MANUEL JOSE CHAVES
624,624,2023-04-18,1,Sé,Inativo Intransitável,10:12:00,10:24:00,AV MERCURIO, UNICO, PC S VITO
625,625,2023-04-18,1,Sé,Inativo Intransitável,10:27:00,10:31:00,CV EVARISTO COMOLATTI, CENTRO/BAIRRO, ALTURA DO N. 110
626,626,2023-04-18,1,Sé,Inativo Transitável,14:57:00,16:55:00,AV MERCURIO, UNICO, R DA CANTAREIRA
627,627,2023-04-18,1,Butantã,Inativo Intransitável,09:15:00,10:11:00,TV IRMA DOLORES BALDI, BAIRRO/CENTRO, R DR CARVALHO ARANHA
628,628,2023-04-18,1,Butantã,Inativo Transitável,09:54:00,10:00:00,AV VITAL BRASIL, BAIRRO/CENTRO, R CAMARGO
629,629,2023-04-18,1,Butantã,Inativo Intransitável,16:47:00,18:06:00,AV PROF FRANCISCO MORATO, BAIRRO/CENTRO, PC PAULA MOREIRA
630,630,2023-04-18,1,Butantã,Inativo Intransitável,16:48:00,18:06:00,AV PROF FRANCISCO MORATO, BAIRRO/CENTRO, AV PROF GIOIA MARTINS
631,631,2023-04-18,1,Butantã,Inativo Intransitável,17:05:00,17:50:00,AV JULES RIMET, UNICO, PC ALFREDO GOMES
632,632,2023-04-18,1,Lapa,Inativo Intransitável,09:40:00,10:12:00,R ADALBERTO KEMENY, UNICO, AV MARQ.DE SAO VICENTE
633,633,2023-04-18,1,Lapa,Inativo Intransitável,09:43:00,10:18:00,R FRANCISCO LUIZ DE SOUZA JUNIOR, AMBOS, AV MARQ.DE SAO VICENTE
634,634,2023-04-18,1,Lapa,Inativo Intransitável,09:45:00,18:37:00,R VLADIMIR HERZOG, AMBOS, R CARLOS SPERA
635,635,2023-04-18,1,Lapa,Inativo Intransitável,09:55:00,10:14:00,PC PASCOAL MARTINS, BAIRRO/CENTRO, AV MARQ.DE SAO VICENTE
636,636,2023-04-18,1,Pinheiros,Inativo Transitável,09:29:00,10:26:00,PC APECATU, AMBOS, AV PROF FONSECA RODRIGUES
637,637,2023-04-18,1,Itaquera,Inativo Intransitável,17:18:00,17:51:00,AV ITAQUERA, AMBOS, R CAMPINAS DO PIAUI
638,638,2023-04-18,1,Mooca,Inativo Intransitável,09:37:00,10:14:00,R RUBINO DE OLIVEIRA, CENTRO/BAIRRO, AV CELSO GARCIA
639,639,2023-04-18,1,Capela do Socorro,Inativo Transitável,09:37:00,09:57:00,AV PRES JOAO GOULART, AMBOS, AV SEN TEOTONIO VILELA
640,640,2023-04-18,1,Santo Amaro,Inativo Transitável,09:17:00,10:00:00,AV SANTO AMARO, CENTRO/BAIRRO, AV ROQUE PETRONI JUNIOR
641,641,2023-04-18,1,Santo Amaro,Inativo Transitável,16:52:00,17:57:00,AV DAS NACOES UNIDAS, INTERLAGOS/CASTELO, R OLIVIA FEDER
642,642,2023-04-18,1,Santo Amaro,Inativo Intransitável,17:00:00,17:22:00,AV IBIRAPUERA, BAIRRO/CENTRO, AV JANDIRA
643,643,2023-04-18,1,Santo Amaro,Inativo Intransitável,17:05:00,17:22:00,AV IBIRAPUERA, BAIRRO/CENTRO, AV LAVANDISCA
644,644,2023-04-18,1,Vila Mariana,Inativo Intransitável,17:14:00,17:18:00,AV JOSE MARIA WHITAKER, AMBOS, VD ONZE DE JUNHO-PROF ELZA BABA AKAMA
645,645,2023-04-18,1,Vila Mariana,Inativo Intransitável,17:27:00,17:51:00,AV RUBEM BERTA, SANTANA/AEROPORTO, AV ONZE DE JUNHO
646,646,2023-05-31,1,Santana,Inativo Transitável,06:59:00,07:03:00,CV EVARISTO COMOLATTI, CENTRO/BAIRRO, VD DO GLICERIO
647,647,2023-05-31,1,Sé,Inativo Transitável,13:07:00,13:17:00,R ROBERTO SIMONSEN, UNICO, R FLORIANO PEIXOTO
648,648,2023-05-31,1,Lapa,Inativo Transitável,07:48:00,10:37:00,AV ENG BILLINGS, CASTELO/INTERLAGOS, PTE JAGUARE-HIRANT SANAZAR
649,649,2023-05-31,1,Pinheiros,Inativo Transitável,12:33:00,12:35:00,R ANTILHAS, UNICO, R BELA CINTRA
650,650,2023-05-31,1,Itaquera,Inativo Transitável,06:03:00,10:37:00,AV JACU PESSEGO N TRABALHADORES, A SENNA/MAUA, R BR.DE CACELA
651,651,2023-06-14,1,Pinheiros,Inativo Transitável,13:56:00,15:17:00,PC ARCIP ANSELMO DE OLIVEIRA, CENTRO/BAIRRO, AV PROF MANUEL JOSE CHAVES
652,652,2023-06-14,1,Pinheiros,Inativo Intransitável,19:29:00,00:19:00,:29 a 00:19AV PEDROSO DE MORAIS, UNICO, R CARD ARCOVERDE
653,653,2023-06-15,1,Pirituba/Jaraguá,Inativo Transitável,10:43:00,16:25:00,R MONTE PASCAL, CENTRO/BAIRRO, VD DOMINGOS DE MORAES
654,654,2023-06-15,1,Sé,Inativo Transitável,14:53:00,16:20:00,R CARLOS DE SOUSA NAZARE, UNICO, AV MERCURIO
655,655,2023-08-09,1,Sé,Inativo Intransitável,19:36:00,21:09:00,R JOAO TEODORO, SANTANA/IPIRANGA, AV DO ESTADO
656,656,2023-08-09,1,Sé,Inativo Transitável,19:45:00,21:02:00,AV DO ESTADO, SANTANA/IPIRANGA, AV MERCURIO
657,657,2023-08-09,1,Mooca,Inativo Intransitável,18:12:00,18:20:00,AV ALCANTARA MACHADO, CENTRO/BAIRRO, AV ALVARO RAMOS
658,658,2023-08-10,1,Sé,Inativo Transitável,10:28:00,11:04:00,R DA CONSOLACAO, BAIRRO/CENTRO, AV PAULISTA
659,659,2023-08-28,1,Sé,Inativo Transitável,06:37:00,10:06:00,:37 a 10:06R DA CONSOLACAO, CENTRO/BAIRRO, AV PAULISTA
660,660,2023-09-02,1,Sé,Inativo Intransitável,19:47:00,20:09:00,R MANOEL DUTRA, UNICO, PC QUATORZE BIS
661,661,2023-09-02,1,Lapa,Inativo Transitável,20:07:00,21:00:00,AV POMPEIA, MARGINAL/POMPEIA, R PALESTRA ITALIA
662,662,2023-09-02,1,Lapa,Inativo Intransitável,22:45:00,02:27:00,MARGINAL TIETE, A SENNA/CASTELO B - EXP, PTE ATTILIO FONTANA
663,663,2023-09-02,1,Santo Amaro,Inativo Intransitável,23:51:00,01:56:00,AV SANTO AMARO, CENTRO/BAIRRO, AV ROQUE PETRONI JUNIOR
664,664,2023-09-03,1,Itaquera,Inativo Intransitável,09:24:00,10:56:00,CV ARIETA CALFAT KHOURY FARAH, CENTRO/BAIRRO, AV JEAN KHOURY FARAH
665,665,2023-09-03,1,Penha,Inativo Transitável,06:17:00,10:59:00,AV CD.DE FRONTIN, BAIRRO/CENTRO, R JOAQUIM MARRA
666,666,2023-09-27,1,Vila Maria/ Vila Guilherme,Inativo Transitável,15:47:00,16:47:00,a 16:47MARGINAL TIETE, A SENNA/CASTELO B - EXPRESSA, PTE DA VILA GUILHERME C W O BAUMGART
667,667,2023-09-27,1,Sé,Inativo Transitável,15:44:00,02:01:00,VEL PRES JOAO GOULART, AMBOS, R ANA CINTRA
668,668,2023-09-27,1,Sé,Inativo Transitável,15:56:00,00:15:00,:56 a 00:15VEL PRES JOAO GOULART, AMBOS, AV PACAEMBU
669,669,2023-09-27,1,Itaquera,Inativo Transitável,15:53:00,20:20:00,:20AV ITAQUERA, AMBOS, R CAMPINAS DO PIAUI
670,670,2023-09-30,1,Santo Amaro,Inativo Transitável,23:07:00,00:36:00,AV STO AMARO, CENTRO/BAIRRO, AV PROF VICENTE RAO
671,671,2023-10-01,1,Perus,Inativo Intransitável,00:44:00,13:00:00,:44 a 13:00Rua Francis de Castelnau, AMBOS, Rua Bernardo José de Lorena
672,672,2023-10-01,1,Sé,Inativo Transitável,01:18:00,01:29:00,R ROBERTO SIMONSEN, UNICO, R FLORIANO PEIXOTO
673,673,2023-10-01,1,Sé,Inativo Intransitável,03:06:00,03:58:00,PA DO PIQUES, CENTRO/BAIRRO, PA DO PIQUES
674,674,2023-10-01,1,Butantã,Inativo Transitável,13:12:00,15:37:00,AV MORVAN DIAS DE FIGUEIREDO, A SENNA/CASTELO B, VD DOMINGOS FRANCIULLI NETTO
675,675,2023-10-01,1,Butantã,Inativo Transitável,18:09:00,18:16:00,AV MORVAN DIAS DE FIGUEIREDO, A SENNA/CASTELO B, VD DOMINGOS FRANCIULLI NETTO
676,676,2023-10-01,1,Pinheiros,Inativo Intransitável,03:08:00,04:11:00,AV REBOUCAS, AMBOS, AV BRASIL
677,677,2023-10-01,1,Pinheiros,Inativo Intransitável,13:54:00,18:16:00,AV DAS NACOES UNIDAS, INTERLAGOS/CASTELO, R OLIVIA FEDER
678,678,2023-10-01,1,Ermelino Matarazzo,Inativo Intransitável,07:06:00,12:42:00,R DR LUIZ AYRES, CENTRO/BAIRRO, R TOMAZZO FERRARA
679,679,2023-10-01,1,Itaquera,Inativo Intransitável,03:51:00,04:43:00,R ITAGIMIRIM, AMBOS, R PDE VIEGAS DE MENEZES
680,680,2023-10-01,1,Mooca,Inativo Intransitável,03:23:00,04:43:00,AV ALCANTARA MACHADO, CENTRO/BAIRRO, R DR FOMM
681,681,2023-10-01,1,Mooca,Inativo Intransitável,03:35:00,04:43:00,AV ALCANTARA MACHADO, BAIRRO/CENTRO, R SILVA JARDIM
682,682,2023-10-01,1,Penha,Inativo Intransitável,06:50:00,12:39:00,R PDE BENEDITO DE CAMARGO, UNICO, R UMBO
683,683,2023-10-01,1,Penha,Inativo Intransitável,07:35:00,20:44:00,CV ARIETA CALFAT KHOURY FARAH, BAIRRO/CENTRO, AV ITAQUERA
684,684,2023-10-01,1,Penha,Inativo Intransitável,07:43:00,12:39:00,R UMBO, NAO INFORMADO, AV CELSO GARCIA
685,685,2023-10-01,1,Penha,Inativo Transitável,08:01:00,17:48:00,R BAIXO GUANDU, BAIRRO/CENTRO, R MOE
686,686,2023-10-01,1,Penha,Inativo Transitável,08:07:00,16:45:00,AV GOV CARVALHO PINTO, BAIRRO/CENTRO, R MERCEDES LOPES
687,687,2023-10-01,1,Penha,Inativo Intransitável,08:18:00,16:45:00,AV GOV CARVALHO PINTO, BAIRRO/CENTRO, R CEL MEIRELES
